project,fn,representative_type_base,n_type_contexts,source_visibility_any_pub,reduction_status,raw_pub,raw_concrete,raw_abstract,all_reasons,type_bases_sample,source_paths_sample
nrkernel,deallocate,WrappedUnmapToken,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,WrappedUnmapToken,page-table/src/impl_u/wrapped_token.rs;page-table/src/spec_t/os_ext.rs
nrkernel,do_concurrent_trs,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,entry_at,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,entry_at_protect,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,entry_at_unmap,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,entry_base,ArchExec,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,Arch;ArchExec,page-table/src/definitions_u.rs;page-table/src/spec_t/mmu/defs.rs
nrkernel,entry_size,ArchExec,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ArchExec,page-table/src/definitions_u.rs
nrkernel,finish_map_and_release_lock,WrappedMapToken,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,WrappedMapToken,page-table/src/impl_u/wrapped_token.rs
nrkernel,finish_protect_and_release_lock,WrappedProtectToken,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,WrappedProtectToken,page-table/src/impl_u/wrapped_token.rs
nrkernel,finish_unmap_and_release_lock,WrappedUnmapToken,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,WrappedUnmapToken,page-table/src/impl_u/wrapped_token.rs
nrkernel,flags,PDE,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,get_mmu_token,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,get_osext_token,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,handle_shootdown_ipi,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_code_vc.rs
nrkernel,index_for_vaddr,ArchExec,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,Arch;ArchExec,page-table/src/definitions_u.rs;page-table/src/spec_t/mmu/defs.rs
nrkernel,init_shootdown,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_ext.rs
nrkernel,insert_empty_directory,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,invlpg,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/mmu/rl3.rs
nrkernel,is_dir,PDE,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,is_directory_empty,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,is_page,PDE,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,is_present,PDE,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,map_frame,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,map_frame_aux,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,new_dir_entry,PDE,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,new_entry,PDE,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,new_page_entry,PDE,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PDE,page-table/src/impl_u/l2_impl.rs
nrkernel,next_entry_base,ArchExec,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,Arch;ArchExec,page-table/src/definitions_u.rs;page-table/src/spec_t/mmu/defs.rs
nrkernel,num_entries,ArchExec,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ArchExec,page-table/src/definitions_u.rs
nrkernel,prophesy_ack_shootdown,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_acquire_lock,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_allocate,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_barrier,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/mmu/rl3.rs
nrkernel,prophesy_deallocate,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_init_shootdown,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_invlpg,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/mmu/rl3.rs
nrkernel,prophesy_read,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/mmu/rl3.rs
nrkernel,prophesy_release_lock,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_wait_shootdown,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_ext.rs
nrkernel,prophesy_write,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/mmu/rl3.rs
nrkernel,protect,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,read,WrappedMapToken,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,WrappedMapToken;WrappedProtectToken;WrappedUnmapToken,page-table/src/impl_u/wrapped_token.rs;page-table/src/spec_t/mmu/rl3.rs
nrkernel,register_external_step,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,register_external_step_osext,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,register_internal_step,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,register_internal_step_mmu,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,register_internal_step_osext,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,release_lock,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_ext.rs
nrkernel,return_mmu_token,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,return_osext_token,Token,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,Token,page-table/src/spec_t/os_code_vc.rs
nrkernel,start_map_and_acquire_lock,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/wrapped_token.rs
nrkernel,start_protect_and_acquire_lock,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/wrapped_token.rs
nrkernel,start_unmap_and_acquire_lock,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/wrapped_token.rs
nrkernel,sys_do_map,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_code_vc.rs
nrkernel,sys_do_protect,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_code_vc.rs
nrkernel,sys_do_unmap,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_code_vc.rs
nrkernel,unmap,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,unmap_aux,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/impl_u/l2_impl.rs
nrkernel,wait_shootdown,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/os_ext.rs
nrkernel,write,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,page-table/src/spec_t/mmu/rl3.rs
nrkernel,write_change,WrappedMapToken,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,WrappedMapToken;WrappedProtectToken;WrappedUnmapToken,page-table/src/impl_u/wrapped_token.rs
nrkernel,write_stutter,WrappedMapToken,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,WrappedMapToken;WrappedUnmapToken,page-table/src/impl_u/wrapped_token.rs
storage,advance_head,LogImpl,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,LogImpl;MultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,align_of,,1,no,raw_eval_private_not_public_api,priv,concrete_failed,N/A (not pub),raw_eval_private_not_public_api:1,,storage_node/src/pmem/traits_t.rs
storage,alloc_list_node_and_append,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/durable/durableimpl_v.rs
storage,alloc_list_node_update_item_and_append,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/durable/durableimpl_v.rs
storage,append,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/durable/durableimpl_v.rs
storage,append_to_list,KvStore,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/kvimpl_t.rs;storage_node/src/kv/volatile/volatileimpl_v.rs
storage,append_to_list_and_update_item,KvStore,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,KvStore,storage_node/src/kv/kvimpl_t.rs
storage,as_slice,MaybeCorruptedBytes,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,MaybeCorruptedBytes,storage_node/src/pmem/pmcopy_t.rs
storage,bytes_crc,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmemspec_t.rs
storage,calculate_crc,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/pmem/pmemutil_v.rs
storage,calculate_crc_bytes,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/pmem/pmemutil_v.rs
storage,check_cdb,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/pmem/pmemutil_v.rs
storage,check_crc,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/pmem/pmemutil_v.rs
storage,check_for_required_space,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/multilog/setup_v.rs
storage,commit,LogImpl,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,LogImpl;MultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,compare_crcs,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmemspec_t.rs
storage,compute_log_capacities,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/multilog/setup_v.rs
storage,copy_from_slice,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmemspec_t.rs
storage,create,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,delete,,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs
storage,flush,,3,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:3,WriteRestrictedPersistentMemoryRegion;WriteRestrictedPersistentMemoryRegions,storage_node/src/pmem/pmemspec_t.rs;storage_node/src/pmem/wrpm_t.rs
storage,get,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/volatile/volatileimpl_v.rs
storage,get_entry_location_by_index,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/volatile/volatileimpl_v.rs
storage,get_head_tail_and_capacity,LogImpl,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,LogImpl;MultiLogImpl;UntrustedLogImpl;UntrustedMultiLogImpl,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs
storage,get_keys,KvStore,2,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,KvStore,storage_node/src/kv/kvimpl_t.rs;storage_node/src/kv/volatile/volatileimpl_v.rs
storage,get_node_offset,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/volatile/volatileimpl_v.rs
storage,get_num_regions,,1,no,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base,priv,concrete_failed,N/A (not pub),type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,,storage_node/src/pmem/pmemspec_t.rs
storage,get_pm_region_ref,WriteRestrictedPersistentMemoryRegion,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,WriteRestrictedPersistentMemoryRegion,storage_node/src/pmem/wrpm_t.rs
storage,get_pm_regions_ref,WriteRestrictedPersistentMemoryRegions,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,WriteRestrictedPersistentMemoryRegions,storage_node/src/pmem/wrpm_t.rs
storage,get_region_size,,1,no,type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base,priv,concrete_failed,N/A (not pub),type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,,storage_node/src/pmem/pmemspec_t.rs
storage,get_region_sizes,,1,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1,,storage_node/src/pmem/pmemutil_v.rs
storage,get_slice_at_offset,FileBackedPersistentMemoryRegion,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,FileBackedPersistentMemoryRegion,storage_node/src/pmem/linux_pmemfile_t.rs
storage,insert_item_offset,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/volatile/volatileimpl_v.rs
storage,key,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/kv/kvimpl_t.rs
storage,map_err,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,storage_node/src/pmem/pmemspec_t.rs
storage,new,CrcDigest,12,yes,included_in_pub_eval_raw,pub,concrete_failed,N/A (failed),included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:11,CrcDigest;FileBackedPersistentMemoryRegion;FileBackedPersistentMemoryRegions;KvStore;PersistentMemorySubregion;VolatileMemoryMockingPersistentMemoryRegion;VolatileMemoryMockingPersistentMemoryRegions;WritablePersistentMemorySubregion,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs;storage_node/src/pmem/crc_t.rs
storage,new_internal,FileBackedPersistentMemoryRegion,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,FileBackedPersistentMemoryRegion;FileBackedPersistentMemoryRegions,storage_node/src/pmem/linux_pmemfile_t.rs
