project,fn,representative_type_base,source_visibility_any_pub,source_paths_sample,content_check_class,explanation,unverified_definition_files_sample,unverified_mention_only_files_sample,verified_definition_files_sample,verified_mention_only_files_sample
nrkernel,is_page,PDE,yes,page-table/src/impl_u/l2_impl.rs,mentioned_in_unverified_files_only,"Function name appears in unverified task files, but not as a fn definition/signature.",,impl_u__l2_impl__impl0__lemma_new_entry_addr_mask_is_address.rs;impl_u__l2_impl__impl0__lemma_new_entry_mb0_bits_are_zero.rs;impl_u__l2_impl__impl0__new_entry.rs,,impl_u__l2_impl/impl_u__l2_impl__impl0__lemma_new_entry_addr_mask_is_address.rs;impl_u__l2_impl/impl_u__l2_impl__impl0__lemma_new_entry_mb0_bits_are_zero.rs;impl_u__l2_impl/impl_u__l2_impl__impl0__new_entry.rs
nrkernel,is_present,PDE,yes,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,map_frame,,yes,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,map_frame_aux,,no,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,new_dir_entry,PDE,yes,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,new_page_entry,PDE,yes,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,next_entry_base,ArchExec,yes,page-table/src/definitions_u.rs;page-table/src/spec_t/mmu/defs.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,definitions_u__impl2__next_entry_base.rs;impl_u__l1__impl2__lemma_entries_interp_remove_implies_interp_aux_remove.rs;impl_u__l1__impl2__lemma_interp_aux_between.rs;impl_u__l1__impl2__lemma_interp_entries_remove_implies_interp_remove.rs;impl_u__l1__impl2__lemma_interp_of_entry_between.rs;impl_u__l1__impl2__lemma_interp_of_entry_contains_mapping_implies_interp_aux_contains_mapping.rs;impl_u__l1__impl2__lemma_interp_of_entry_disjoint_mappings.rs;impl_u__l1__impl2__lemma_interp_of_entry_insert_implies_interp_aux_insert.rs,,definitions_u/definitions_u__impl2__next_entry_base.rs;impl_u__l1/impl_u__l1__impl2__lemma_entries_interp_remove_implies_interp_aux_remove.rs;impl_u__l1/impl_u__l1__impl2__lemma_interp_aux_between.rs;impl_u__l1/impl_u__l1__impl2__lemma_interp_entries_remove_implies_interp_remove.rs;impl_u__l1/impl_u__l1__impl2__lemma_interp_of_entry_between.rs;impl_u__l1/impl_u__l1__impl2__lemma_interp_of_entry_contains_mapping_implies_interp_aux_contains_mapping.rs;impl_u__l1/impl_u__l1__impl2__lemma_interp_of_entry_disjoint_mappings.rs;impl_u__l1/impl_u__l1__impl2__lemma_interp_of_entry_insert_implies_interp_aux_insert.rs,
nrkernel,num_entries,ArchExec,yes,page-table/src/definitions_u.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,definitions_u__impl2__entry_base.rs;definitions_u__impl2__next_entry_base.rs;definitions_u__impl3__lemma_entry_sizes_aligned.rs;definitions_u__impl3__lemma_entry_sizes_aligned_auto.rs;definitions_u__impl3__lemma_entry_sizes_increase.rs;impl_u__l1__impl2__lemma_empty_implies_interp_aux_empty.rs;impl_u__l1__impl2__lemma_empty_implies_interp_empty.rs;impl_u__l1__impl2__lemma_entries_interp_equal_implies_interp_aux_equal.rs,impl_u__indexing__lemma_index_from_base_and_addr.rs;spec_t__mmu__defs__x86_arch_exec.rs,definitions_u/definitions_u__impl2__entry_base.rs;definitions_u/definitions_u__impl2__next_entry_base.rs;definitions_u/definitions_u__impl3__lemma_entry_sizes_aligned.rs;definitions_u/definitions_u__impl3__lemma_entry_sizes_aligned_auto.rs;definitions_u/definitions_u__impl3__lemma_entry_sizes_increase.rs;impl_u__l1/impl_u__l1__impl2__lemma_empty_implies_interp_aux_empty.rs;impl_u__l1/impl_u__l1__impl2__lemma_empty_implies_interp_empty.rs;impl_u__l1/impl_u__l1__impl2__lemma_entries_interp_equal_implies_interp_aux_equal.rs,impl_u__indexing/impl_u__indexing__lemma_index_from_base_and_addr.rs;spec_t_mmu__defs/spec_t__mmu__defs__x86_arch_exec.rs
nrkernel,prophesy_ack_shootdown,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,prophesy_acquire_lock,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,
nrkernel,prophesy_allocate,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__allocate.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__allocate.rs,
nrkernel,prophesy_barrier,Token,yes,page-table/src/spec_t/mmu/rl3.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,prophesy_deallocate,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl3__deallocate.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl3__deallocate.rs,
nrkernel,prophesy_init_shootdown,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,prophesy_invlpg,Token,yes,page-table/src/spec_t/mmu/rl3.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,prophesy_read,Token,yes,page-table/src/spec_t/mmu/rl3.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__read.rs;impl_u__wrapped_token__impl3_read.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__read.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_read.rs,
nrkernel,prophesy_release_lock,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,prophesy_wait_shootdown,Token,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,prophesy_write,Token,yes,page-table/src/spec_t/mmu/rl3.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token__impl3_write_change.rs;impl_u__wrapped_token__impl3_write_stutter.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_stutter.rs,
nrkernel,protect,,yes,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,read,WrappedMapToken,yes,page-table/src/impl_u/wrapped_token.rs;page-table/src/spec_t/mmu/rl3.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__os_refinement__bounds_applied_mappings.rs;impl_u__os_refinement__extra_mappings_inserted.rs;impl_u__os_refinement__extra_mappings_preserved.rs;impl_u__os_refinement__extra_mappings_preserved_effective_mapping_inserted.rs;impl_u__os_refinement__extra_mappings_preserved_effective_mapping_removed.rs;impl_u__os_refinement__extra_mappings_removed.rs;impl_u__os_refinement__extra_mappings_submap.rs;impl_u__os_refinement__lemma_effective_mappings_unaffected_if_thread_state_constant.rs,,impl_u__os_refinement/impl_u__os_refinement__bounds_applied_mappings.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_inserted.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_preserved.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_preserved_effective_mapping_inserted.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_preserved_effective_mapping_removed.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_removed.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_submap.rs;impl_u__os_refinement/impl_u__os_refinement__lemma_effective_mappings_unaffected_if_thread_state_constant.rs,
nrkernel,register_external_step,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,
nrkernel,register_external_step_osext,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,register_internal_step,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__register_failed_map.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__register_failed_map.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,register_internal_step_mmu,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl2__read.rs;impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token__impl3_read.rs;impl_u__wrapped_token__impl3_write_change.rs;impl_u__wrapped_token__impl3_write_stutter.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__read.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_read.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_stutter.rs,
nrkernel,register_internal_step_osext,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__allocate.rs;impl_u__wrapped_token__impl3__deallocate.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__allocate.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__deallocate.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,
nrkernel,release_lock,,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,return_mmu_token,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl2__read.rs;impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token__impl3_read.rs;impl_u__wrapped_token__impl3_write_change.rs;impl_u__wrapped_token__impl3_write_stutter.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__read.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_read.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_stutter.rs,
nrkernel,return_osext_token,Token,yes,page-table/src/spec_t/os_code_vc.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__allocate.rs;impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token__impl3__deallocate.rs;impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__allocate.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl2__finish_map_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__deallocate.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__start_map_and_acquire_lock.rs;impl_u__wrapped_token/impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,
nrkernel,start_map_and_acquire_lock,,yes,page-table/src/impl_u/wrapped_token.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__start_map_and_acquire_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__start_map_and_acquire_lock.rs,
nrkernel,start_protect_and_acquire_lock,,yes,page-table/src/impl_u/wrapped_token.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,start_unmap_and_acquire_lock,,yes,page-table/src/impl_u/wrapped_token.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__start_unmap_and_acquire_lock.rs,
nrkernel,sys_do_map,,no,page-table/src/spec_t/os_code_vc.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,sys_do_protect,,no,page-table/src/spec_t/os_code_vc.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,sys_do_unmap,,no,page-table/src/spec_t/os_code_vc.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,unmap,,yes,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,unmap_aux,,no,page-table/src/impl_u/l2_impl.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
nrkernel,wait_shootdown,,yes,page-table/src/spec_t/os_ext.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl3__finish_unmap_and_release_lock.rs,
nrkernel,write,,yes,page-table/src/spec_t/mmu/rl3.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__os_refinement__bounds_applied_mappings.rs;impl_u__os_refinement__extra_mappings_inserted.rs;impl_u__os_refinement__extra_mappings_preserved.rs;impl_u__os_refinement__extra_mappings_preserved_effective_mapping_inserted.rs;impl_u__os_refinement__extra_mappings_preserved_effective_mapping_removed.rs;impl_u__os_refinement__extra_mappings_removed.rs;impl_u__os_refinement__extra_mappings_submap.rs;impl_u__os_refinement__interp_vmem_subrange.rs,,impl_u__os_refinement/impl_u__os_refinement__bounds_applied_mappings.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_inserted.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_preserved.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_preserved_effective_mapping_inserted.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_preserved_effective_mapping_removed.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_removed.rs;impl_u__os_refinement/impl_u__os_refinement__extra_mappings_submap.rs;impl_u__os_refinement/impl_u__os_refinement__interp_vmem_subrange.rs,
nrkernel,write_change,WrappedMapToken,yes,page-table/src/impl_u/wrapped_token.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token__impl3_write_change.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_change.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_change.rs,
nrkernel,write_stutter,WrappedMapToken,yes,page-table/src/impl_u/wrapped_token.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token__impl3_write_stutter.rs,,impl_u__wrapped_token/impl_u__wrapped_token__impl2__write_stutter.rs;impl_u__wrapped_token/impl_u__wrapped_token__impl3_write_stutter.rs,
storage,advance_head,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/multilog/multilogimpl_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_advance_head.rs,,log_logimpl/logimpl_advance_head.rs,
storage,alloc_list_node_and_append,,no,storage_node/src/kv/durable/durableimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,alloc_list_node_update_item_and_append,,no,storage_node/src/kv/durable/durableimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,append,,no,storage_node/src/kv/durable/durableimpl_v.rs,mentioned_in_unverified_files_only,"Function name appears in unverified task files, but not as a fn definition/signature.",,logimpl_read.rs,,log_logimpl/logimpl_read.rs
storage,append_to_list,KvStore,no,storage_node/src/kv/kvimpl_t.rs;storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,append_to_list_and_update_item,KvStore,no,storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,as_slice,MaybeCorruptedBytes,yes,storage_node/src/pmem/pmcopy_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,start_read_log_variables.rs,,log_start/start_read_log_variables.rs,
storage,bytes_crc,,yes,storage_node/src/pmem/pmemspec_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,check_for_required_space,,yes,storage_node/src/multilog/setup_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,commit,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/multilog/multilogimpl_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_commit.rs,,log_logimpl/logimpl_commit.rs,
storage,compare_crcs,,yes,storage_node/src/pmem/pmemspec_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,pmemutil_check_crc.rs,,pmem_pmemutil/pmemutil_check_crc.rs,
storage,compute_log_capacities,,yes,storage_node/src/multilog/setup_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,copy_from_slice,,yes,storage_node/src/pmem/pmemspec_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,create,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,delete,,no,storage_node/src/kv/durable/durableimpl_v.rs;storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,flush,,yes,storage_node/src/pmem/pmemspec_t.rs;storage_node/src/pmem/wrpm_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,inv_L_flushing_metadata_maintains_invariants.rs;inv_L_metadata_consistent_with_info_after_cdb_update.rs;inv_L_metadata_types_set_after_cdb_update.rs;inv_L_updating_inactive_crc_maintains_invariants.rs;logimpl_advance_head.rs;logimpl_commit.rs;logimpl_setup.rs;logimpl_start.rs,,log_inv/inv_L_flushing_metadata_maintains_invariants.rs;log_inv/inv_L_metadata_consistent_with_info_after_cdb_update.rs;log_inv/inv_L_metadata_types_set_after_cdb_update.rs;log_inv/inv_L_updating_inactive_crc_maintains_invariants.rs;log_logimpl/logimpl_advance_head.rs;log_logimpl/logimpl_commit.rs;log_logimpl/logimpl_setup.rs;log_logimpl/logimpl_start.rs,
storage,get,,no,storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,get_entry_location_by_index,,no,storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,get_head_tail_and_capacity,LogImpl,yes,storage_node/src/log/logimpl_t.rs;storage_node/src/log/logimpl_v.rs;storage_node/src/multilog/multilogimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,get_keys,KvStore,no,storage_node/src/kv/kvimpl_t.rs;storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,get_node_offset,,no,storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,get_pm_region_ref,WriteRestrictedPersistentMemoryRegion,yes,storage_node/src/pmem/wrpm_t.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_read.rs;logimpl_start.rs;subregion_read_absolute_aligned.rs;subregion_read_absolute_unaligned.rs,,log_logimpl/logimpl_read.rs;log_logimpl/logimpl_start.rs;pmem_subregion/subregion_read_absolute_aligned.rs;pmem_subregion/subregion_read_absolute_unaligned.rs,
storage,get_pm_regions_ref,WriteRestrictedPersistentMemoryRegions,yes,storage_node/src/pmem/wrpm_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,get_slice_at_offset,FileBackedPersistentMemoryRegion,no,storage_node/src/pmem/linux_pmemfile_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,insert_item_offset,,no,storage_node/src/kv/volatile/volatileimpl_v.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,key,,no,storage_node/src/kv/kvimpl_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,map_err,,yes,storage_node/src/pmem/pmemspec_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,new_internal,FileBackedPersistentMemoryRegion,yes,storage_node/src/pmem/linux_pmemfile_t.rs,source_repo_only_no_task_content_match,Function was found in the cloned source repo scan but not in VeruSAGE source-project task file contents.,,,,
storage,new_with_condition,WriteRestrictedPersistentMemorySubregion,yes,storage_node/src/pmem/subregion_v.rs,defined_in_unverified_files,Function has a fn definition/signature in one or more unverified task files.,logimpl_update_log_metadata.rs;subregion_new_with_condition.rs,,log_logimpl/logimpl_update_log_metadata.rs;pmem_subregion/subregion_new_with_condition.rs,
